trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1788,False,"{'a': 0.1, 'e': 0.16714483007507233}",20,10,14.728635997262629,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1789,False,"{'a': 0.1, 'e': 0.16697768524499726}",30,16,30.921226627328352,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1790,False,"{'a': 0.1, 'e': 0.16681070755975227}",25,13,1.0095293134638381,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1791,False,"{'a': 0.1, 'e': 0.16664389685219252}",20,0,20.04264779170979,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1792,False,"{'a': 0.1, 'e': 0.16647725295534033}",20,4,-4.393155082806965,"{0: 14, 1: 1, 2: 0, 3: 1, 4: 0}",1
1793,False,"{'a': 0.1, 'e': 0.16631077570238498}",20,12,13.541149841307732,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1794,False,"{'a': 0.1, 'e': 0.1661444649266826}",25,16,-8.37736212263528,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
1795,False,"{'a': 0.1, 'e': 0.16597832046175592}",20,10,10.383523131022322,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1796,False,"{'a': 0.1, 'e': 0.16581234214129417}",25,14,20.43734953193332,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1797,False,"{'a': 0.1, 'e': 0.16564652979915287}",25,0,-17.350853420746915,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",1
1798,False,"{'a': 0.1, 'e': 0.1654808832693537}",20,0,20.586468126575813,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1799,False,"{'a': 0.1, 'e': 0.16531540238608436}",25,13,21.211953638244623,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1800,False,"{'a': 0.1, 'e': 0.16515008698369826}",20,10,12.075401114546459,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1801,False,"{'a': 0.1, 'e': 0.16498493689671456}",25,8,19.519109272869734,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1802,False,"{'a': 0.1, 'e': 0.16481995195981786}",25,6,22.388571848419115,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
1803,False,"{'a': 0.1, 'e': 0.16465513200785803}",20,12,3.203953637909243,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1804,False,"{'a': 0.1, 'e': 0.1644904768758502}",25,9,8.117581299472835,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1805,False,"{'a': 0.1, 'e': 0.16432598639897433}",30,22,3.726686082031807,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1806,False,"{'a': 0.1, 'e': 0.16416166041257535}",20,11,-6.759704953872372,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
1807,False,"{'a': 0.1, 'e': 0.1639974987521628}",35,27,14.635346482169066,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1808,False,"{'a': 0.1, 'e': 0.16383350125341062}",25,19,11.329705773504562,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1809,False,"{'a': 0.1, 'e': 0.16366966775215722}",30,13,-10.8714060609097,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
1810,False,"{'a': 0.1, 'e': 0.16350599808440505}",20,7,9.016400532940684,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1811,False,"{'a': 0.1, 'e': 0.16334249208632065}",25,8,7.402946260946368,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
1812,False,"{'a': 0.1, 'e': 0.16317914959423432}",20,11,-8.716584017710202,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
1813,False,"{'a': 0.1, 'e': 0.16301597044464008}",20,6,-36.20883631455251,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
1814,False,"{'a': 0.1, 'e': 0.16285295447419545}",20,12,7.438969847613658,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1815,False,"{'a': 0.1, 'e': 0.16269010151972127}",30,20,20.093444904468146,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1816,False,"{'a': 0.1, 'e': 0.16252741141820154}",35,20,-26.343622409629806,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 0}",1
1817,False,"{'a': 0.1, 'e': 0.16236488400678334}",20,12,14.410573831602116,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1818,False,"{'a': 0.1, 'e': 0.16220251912277656}",30,9,11.308981990703916,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 0}",1
1819,False,"{'a': 0.1, 'e': 0.16204031660365378}",30,17,22.541146942969753,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1820,False,"{'a': 0.1, 'e': 0.16187827628705012}",20,13,8.430399462712954,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1821,False,"{'a': 0.1, 'e': 0.16171639801076307}",25,11,-7.687302590738379,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
1822,False,"{'a': 0.1, 'e': 0.1615546816127523}",20,0,21.692904237726786,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1823,False,"{'a': 0.1, 'e': 0.16139312693113955}",20,0,6.97379701755327,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1824,False,"{'a': 0.1, 'e': 0.1612317338042084}",20,14,11.210473090540468,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1825,False,"{'a': 0.1, 'e': 0.16107050207040421}",20,16,7.854760488325873,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1826,False,"{'a': 0.1, 'e': 0.1609094315683338}",25,17,7.661061033238757,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1827,False,"{'a': 0.1, 'e': 0.16074852213676546}",20,11,16.7857392220359,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1828,False,"{'a': 0.1, 'e': 0.1605877736146287}",25,13,26.886572022618488,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1829,False,"{'a': 0.1, 'e': 0.16042718584101406}",20,9,7.856257207390875,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1830,False,"{'a': 0.1, 'e': 0.16026675865517306}",20,13,-10.224885629645364,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
1831,False,"{'a': 0.1, 'e': 0.16010649189651788}",25,13,10.937345215427271,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
1832,False,"{'a': 0.1, 'e': 0.15994638540462136}",25,12,21.534108109270225,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1833,False,"{'a': 0.1, 'e': 0.15978643901921674}",20,8,20.754941545109784,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1834,False,"{'a': 0.1, 'e': 0.15962665258019754}",25,11,1.1244965086823717,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1835,False,"{'a': 0.1, 'e': 0.15946702592761733}",20,11,16.036712507164857,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1836,False,"{'a': 0.1, 'e': 0.1593075589016897}",20,10,-7.544280425676486,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1837,False,"{'a': 0.1, 'e': 0.159148251342788}",25,0,11.466587729749158,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1838,False,"{'a': 0.1, 'e': 0.15898910309144523}",25,5,1.2073952021051977,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
1839,False,"{'a': 0.1, 'e': 0.15883011398835378}",25,9,11.810971902705154,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1840,False,"{'a': 0.1, 'e': 0.15867128387436544}",30,17,8.974142789419574,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1841,False,"{'a': 0.1, 'e': 0.15851261259049107}",20,14,9.893010230655591,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1842,False,"{'a': 0.1, 'e': 0.1583540999779006}",25,14,12.510428431775686,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1843,False,"{'a': 0.1, 'e': 0.15819574587792268}",20,10,1.8032157052563318,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1844,False,"{'a': 0.1, 'e': 0.15803755013204476}",20,8,23.408143228769745,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1845,False,"{'a': 0.1, 'e': 0.1578795125819127}",20,11,16.129997921274374,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1846,False,"{'a': 0.1, 'e': 0.1577216330693308}",20,11,3.9452763788026393,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1847,False,"{'a': 0.1, 'e': 0.15756391143626147}",35,20,30.501441741391265,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1848,False,"{'a': 0.1, 'e': 0.1574063475248252}",20,0,1.4992931785657326,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1849,False,"{'a': 0.1, 'e': 0.15724894117730037}",25,11,8.23234554613687,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1850,False,"{'a': 0.1, 'e': 0.15709169223612307}",25,12,-25.43457470244503,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
1851,False,"{'a': 0.1, 'e': 0.15693460054388697}",20,16,9.587600106843738,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1852,False,"{'a': 0.1, 'e': 0.15677766594334308}",20,0,30.792713838130627,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1853,False,"{'a': 0.1, 'e': 0.15662088827739973}",25,10,0.10383231715720953,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
1854,False,"{'a': 0.1, 'e': 0.15646426738912234}",20,12,13.328337588657517,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1855,False,"{'a': 0.1, 'e': 0.1563078031217332}",20,7,-29.78189155357604,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
1856,False,"{'a': 0.1, 'e': 0.15615149531861147}",25,15,12.106417804499124,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1857,False,"{'a': 0.1, 'e': 0.15599534382329286}",30,16,11.382278273951004,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1858,False,"{'a': 0.1, 'e': 0.15583934847946956}",30,8,14.375442210708911,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
1859,False,"{'a': 0.1, 'e': 0.1556835091309901}",25,8,26.74022818588261,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1860,False,"{'a': 0.1, 'e': 0.1555278256218591}",25,11,19.769388841401113,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1861,False,"{'a': 0.1, 'e': 0.15537229779623724}",20,7,24.297277178128084,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1862,False,"{'a': 0.1, 'e': 0.15521692549844102}",30,20,6.825831519207905,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1863,False,"{'a': 0.1, 'e': 0.15506170857294257}",20,16,7.353223818655583,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1864,False,"{'a': 0.1, 'e': 0.1549066468643696}",25,15,22.34097561120376,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1865,False,"{'a': 0.1, 'e': 0.15475174021750526}",30,13,19.118395688031107,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1866,False,"{'a': 0.1, 'e': 0.15459698847728776}",25,16,17.322861651145512,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1867,False,"{'a': 0.1, 'e': 0.15444239148881048}",20,0,27.87059993445476,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1868,False,"{'a': 0.1, 'e': 0.15428794909732166}",20,11,10.937201901985203,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1869,False,"{'a': 0.1, 'e': 0.15413366114822433}",25,7,32.412300443821984,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1870,False,"{'a': 0.1, 'e': 0.1539795274870761}",25,13,20.309091644366983,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1871,False,"{'a': 0.1, 'e': 0.15382554795958903}",30,18,18.37662298732354,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1872,False,"{'a': 0.1, 'e': 0.15367172241162944}",20,10,-36.287196715754696,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
1873,False,"{'a': 0.1, 'e': 0.1535180506892178}",25,2,22.42183919697071,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1874,False,"{'a': 0.1, 'e': 0.1533645326385286}",20,6,27.510583858159414,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1875,False,"{'a': 0.1, 'e': 0.15321116810589006}",25,0,-26.251480468597865,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",1
1876,False,"{'a': 0.1, 'e': 0.15305795693778418}",20,9,17.02059388809601,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1877,False,"{'a': 0.1, 'e': 0.1529048989808464}",20,15,3.0281380757634633,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1878,False,"{'a': 0.1, 'e': 0.15275199408186554}",20,12,3.165371620950039,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1879,False,"{'a': 0.1, 'e': 0.15259924208778367}",35,18,6.533874193086444,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1880,False,"{'a': 0.1, 'e': 0.1524466428456959}",20,0,23.638783742871844,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
1881,False,"{'a': 0.1, 'e': 0.1522941962028502}",30,6,39.93607287260899,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1882,False,"{'a': 0.1, 'e': 0.15214190200664734}",30,6,-25.311340805846704,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 1}",1
1883,False,"{'a': 0.1, 'e': 0.1519897601046407}",20,13,-14.899939383931196,"{0: 5, 1: 1, 2: 0, 3: 1, 4: 0}",1
1884,False,"{'a': 0.1, 'e': 0.15183777034453605}",30,7,-42.24967120145213,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 1}",1
1885,False,"{'a': 0.1, 'e': 0.15168593257419152}",25,15,19.16786348928945,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1886,False,"{'a': 0.1, 'e': 0.15153424664161733}",30,9,24.61728898525355,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
1887,False,"{'a': 0.1, 'e': 0.15138271239497572}",30,13,-9.992684011598897,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1888,False,"{'a': 0.1, 'e': 0.15123132968258074}",20,13,13.426355050690972,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1889,False,"{'a': 0.1, 'e': 0.15108009835289815}",25,13,23.824787765492253,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1890,False,"{'a': 0.1, 'e': 0.15092901825454527}",25,19,10.96508030571457,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1891,False,"{'a': 0.1, 'e': 0.1507780892362907}",25,4,31.642402973115253,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1892,False,"{'a': 0.1, 'e': 0.1506273111470544}",20,10,19.179313910031645,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1893,False,"{'a': 0.1, 'e': 0.15047668383590737}",25,18,12.420028896870848,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1894,False,"{'a': 0.1, 'e': 0.15032620715207146}",25,6,17.44126272593987,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1895,False,"{'a': 0.1, 'e': 0.15017588094491938}",20,13,13.015444332271635,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1896,False,"{'a': 0.1, 'e': 0.15002570506397447}",20,13,6.1900092447720425,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1897,False,"{'a': 0.1, 'e': 0.1498756793589105}",20,1,11.27567760637587,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
1898,False,"{'a': 0.1, 'e': 0.14972580367955157}",20,10,5.702358468872126,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1899,False,"{'a': 0.1, 'e': 0.14957607787587204}",25,17,14.268733067351501,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1900,False,"{'a': 0.1, 'e': 0.14942650179799616}",20,15,1.8171222209237614,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1901,False,"{'a': 0.1, 'e': 0.14927707529619816}",35,11,18.407415788615232,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 0}",1
1902,False,"{'a': 0.1, 'e': 0.14912779822090197}",25,8,4.009959309235601,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1903,False,"{'a': 0.1, 'e': 0.14897867042268106}",20,5,-15.405110120752989,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
1904,False,"{'a': 0.1, 'e': 0.14882969175225838}",20,7,-41.72611791539875,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
1905,False,"{'a': 0.1, 'e': 0.14868086206050612}",30,14,15.126106642950507,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1906,False,"{'a': 0.1, 'e': 0.1485321811984456}",20,14,-1.4844560285658563,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1907,False,"{'a': 0.1, 'e': 0.14838364901724718}",20,14,9.723207559798777,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1908,False,"{'a': 0.1, 'e': 0.14823526536822992}",20,7,16.81520208296067,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1909,False,"{'a': 0.1, 'e': 0.1480870301028617}",20,10,20.41175758933596,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1910,False,"{'a': 0.1, 'e': 0.14793894307275884}",20,2,20.106229151803934,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1911,False,"{'a': 0.1, 'e': 0.14779100412968607}",20,3,25.486496278506074,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1912,False,"{'a': 0.1, 'e': 0.1476432131255564}",20,0,-0.03413655043837949,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1913,False,"{'a': 0.1, 'e': 0.14749556991243082}",20,14,11.14579143019268,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1914,False,"{'a': 0.1, 'e': 0.1473480743425184}",20,0,-22.01920501096849,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1915,False,"{'a': 0.1, 'e': 0.14720072626817587}",25,15,-1.1497381952764112,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1916,False,"{'a': 0.1, 'e': 0.1470535255419077}",35,16,11.131308132575754,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
1917,False,"{'a': 0.1, 'e': 0.1469064720163658}",20,13,13.249889584496369,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1918,False,"{'a': 0.1, 'e': 0.14675956554434944}",25,17,15.28539969802699,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1919,False,"{'a': 0.1, 'e': 0.14661280597880508}",20,14,-12.21146917621172,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
1920,False,"{'a': 0.1, 'e': 0.14646619317282628}",20,11,13.448265252653192,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1921,False,"{'a': 0.1, 'e': 0.14631972697965345}",25,14,19.29402591792683,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1922,False,"{'a': 0.1, 'e': 0.1461734072526738}",30,12,11.937171240619577,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1923,False,"{'a': 0.1, 'e': 0.14602723384542113}",20,13,12.65976759759199,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1924,False,"{'a': 0.1, 'e': 0.1458812066115757}",30,13,2.9744669781011597,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
1925,False,"{'a': 0.1, 'e': 0.14573532540496412}",20,10,18.34813695197704,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1926,False,"{'a': 0.1, 'e': 0.14558959007955916}",20,12,-29.6198436432384,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1927,False,"{'a': 0.1, 'e': 0.1454440004894796}",35,23,-1.5270550030927934,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1928,False,"{'a': 0.1, 'e': 0.14529855648899012}",25,20,9.676986476698406,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1929,False,"{'a': 0.1, 'e': 0.14515325793250114}",20,12,14.46322867902747,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1930,False,"{'a': 0.1, 'e': 0.14500810467456862}",20,15,10.44771791891809,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1931,False,"{'a': 0.1, 'e': 0.14486309656989407}",20,11,19.54244692173003,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1932,False,"{'a': 0.1, 'e': 0.14471823347332416}",25,14,10.524784687229516,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1933,False,"{'a': 0.1, 'e': 0.14457351523985085}",25,13,24.000650275261314,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1934,False,"{'a': 0.1, 'e': 0.144428941724611}",20,3,4.3094495284829115,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1935,False,"{'a': 0.1, 'e': 0.14428451278288637}",25,14,22.732591376722965,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1936,False,"{'a': 0.1, 'e': 0.1441402282701035}",20,16,6.415717758721943,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1937,False,"{'a': 0.1, 'e': 0.1439960880418334}",25,19,11.553631906409606,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1938,False,"{'a': 0.1, 'e': 0.14385209195379156}",20,8,9.84488308198139,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1939,False,"{'a': 0.1, 'e': 0.14370823986183776}",30,19,11.20941158881327,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1940,False,"{'a': 0.1, 'e': 0.14356453162197594}",25,16,16.94252921609292,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1941,False,"{'a': 0.1, 'e': 0.14342096709035396}",20,5,15.570595813549927,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1942,False,"{'a': 0.1, 'e': 0.1432775461232636}",30,21,-3.433250971586154,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
1943,False,"{'a': 0.1, 'e': 0.14313426857714034}",25,10,24.51929072571696,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1944,False,"{'a': 0.1, 'e': 0.1429911343085632}",30,8,17.2369850194804,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
1945,False,"{'a': 0.1, 'e': 0.14284814317425462}",25,14,-25.5636845410489,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
1946,False,"{'a': 0.1, 'e': 0.14270529503108037}",30,21,19.21294911578658,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1947,False,"{'a': 0.1, 'e': 0.1425625897360493}",20,5,27.347618575107568,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1948,False,"{'a': 0.1, 'e': 0.14242002714631324}",20,10,10.048169475218037,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1949,False,"{'a': 0.1, 'e': 0.14227760711916693}",25,11,27.782048948658307,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1950,False,"{'a': 0.1, 'e': 0.14213532951204777}",25,14,17.057962889038336,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1951,False,"{'a': 0.1, 'e': 0.14199319418253573}",25,1,19.043997062497798,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
1952,False,"{'a': 0.1, 'e': 0.1418512009883532}",25,2,19.1577912484836,"{0: 20, 1: 3, 2: 0, 3: 0, 4: 0}",1
1953,False,"{'a': 0.1, 'e': 0.14170934978736482}",20,16,7.00266113002257,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1954,False,"{'a': 0.1, 'e': 0.14156764043757747}",25,14,8.551265109870034,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1955,False,"{'a': 0.1, 'e': 0.1414260727971399}",20,12,4.413084168472915,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1956,False,"{'a': 0.1, 'e': 0.14128464672434274}",20,13,11.482865982182982,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1957,False,"{'a': 0.1, 'e': 0.1411433620776184}",20,9,9.264914431607904,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1958,False,"{'a': 0.1, 'e': 0.14100221871554078}",30,17,-30.97797886604678,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
1959,False,"{'a': 0.1, 'e': 0.14086121649682523}",20,7,24.977574004570926,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1960,False,"{'a': 0.1, 'e': 0.14072035528032842}",25,8,16.78900185201988,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1961,False,"{'a': 0.1, 'e': 0.1405796349250481}",30,7,20.957998944389722,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
1962,False,"{'a': 0.1, 'e': 0.14043905529012304}",20,0,10.953333957273996,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1963,False,"{'a': 0.1, 'e': 0.14029861623483292}",25,10,18.421099662182925,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1964,False,"{'a': 0.1, 'e': 0.1401583176185981}",25,20,9.686661779378664,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1965,False,"{'a': 0.1, 'e': 0.1400181593009795}",20,13,1.9401475313158656,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1966,False,"{'a': 0.1, 'e': 0.1398781411416785}",25,10,26.937281967044203,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1967,False,"{'a': 0.1, 'e': 0.13973826300053682}",20,16,8.383479328970365,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1968,False,"{'a': 0.1, 'e': 0.13959852473753628}",30,13,5.7308225933671935,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1969,False,"{'a': 0.1, 'e': 0.13945892621279876}",25,5,9.368077921817841,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
1970,False,"{'a': 0.1, 'e': 0.13931946728658595}",25,13,23.01588792345868,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
